token,Headword,orth,gram,SenseNumber,sentence,author_surname,date,title,page,slug_obra
folha,folha,folha,,1,"39. — b.) Oblongum. fig. 5. O diametro  longitudinal da 
                folha excede algumas vezes o transversal, sendo huma, e outra extremidade
              mais estreita, que hum segmento de circulo. Salvia pratensis. (VANDELLI, 1788, Diccionario dos Termos Technicos de Historia Natural, p. 214)",VANDELLI,1788,Diccionario dos Termos Technicos de Historia Natural,214,diciovandelli
longitudinal,longitudinal,longitudinal,,1,"— Parabolicum. fig 110. O diametro longitudinal da  folha
              excede o transversal; e desde a base subindo pelo apice se vai adelgaçando, e formando
              huma figura semi-oval. Amaryllis minor. (VANDELLI, 1788, Diccionario dos Termos Technicos de Historia Natural, p. 214)",VANDELLI,1788,Diccionario dos Termos Technicos de Historia Natural,214,diciovandelli
folha,folha,folha,,1,"— Parabolicum. fig 110. O diametro longitudinal da  folha
              excede o transversal; e desde a base subindo pelo apice se vai adelgaçando, e formando
              huma figura semi-oval. Amaryllis minor. (VANDELLI, 1788, Diccionario dos Termos Technicos de Historia Natural, p. 214)",VANDELLI,1788,Diccionario dos Termos Technicos de Historia Natural,214,diciovandelli
folha,folha,folha,,1,"— Ellypticum. Á maneira de lança com a largura da folha ovata. (VANDELLI, 1788, Diccionario dos Termos Technicos de Historia Natural, p. 214)",VANDELLI,1788,Diccionario dos Termos Technicos de Historia Natural,214,diciovandelli
folha,folha,folha,,1,"— Cuneiforme fig. 45. Quando a folha se adelgaça pouco, e pouco para sua
              base, e o diametro  longitudinal excede o transversal. Portulaca
              oleracea. (VANDELLI, 1788, Diccionario dos Termos Technicos de Historia Natural, p. 214)",VANDELLI,1788,Diccionario dos Termos Technicos de Historia Natural,214,diciovandelli
longitudinal,longitudinal,longitudinal,,1,"— Cuneiforme fig. 45. Quando a folha se adelgaça pouco, e pouco para sua
              base, e o diametro  longitudinal excede o transversal. Portulaca
              oleracea. (VANDELLI, 1788, Diccionario dos Termos Technicos de Historia Natural, p. 214)",VANDELLI,1788,Diccionario dos Termos Technicos de Historia Natural,214,diciovandelli
folha,folha,folha,,1,"— Spathulatum. fig. 109. A base da folha he alguma cousa apertada, ou
              linear, sendo redonda para a sua ponta, á maneira de espatula. Campanula
              americana. (VANDELLI, 1788, Diccionario dos Termos Technicos de Historia Natural, p. 214)",VANDELLI,1788,Diccionario dos Termos Technicos de Historia Natural,214,diciovandelli
folha,folha,folha,,1,"— Digitatum. A folha, com as suas divisoens, reprezenta como outros
              tantos dedos. Helleborus viridis. Eupatorium cannabinum. (VANDELLI, 1788, Diccionario dos Termos Technicos de Historia Natural, p. 214)",VANDELLI,1788,Diccionario dos Termos Technicos de Historia Natural,214,diciovandelli
auricula,aurícula,aurícula,,2,"— Auritum. Reprezenta a figura de huma auricula, ou orelha. Jungermania complanata. (VANDELLI, 1788, Diccionario dos Termos Technicos de Historia Natural, p. 214)",VANDELLI,1788,Diccionario dos Termos Technicos de Historia Natural,214,diciovandelli
Folha,folha,folha,,1,"— Pubescens.  Folha cuberta de certos villos á maneira de buço. Plantago media. (VANDELLI, 1788, Diccionario dos Termos Technicos de Historia Natural, p. 214)",VANDELLI,1788,Diccionario dos Termos Technicos de Historia Natural,214,diciovandelli
villos,vilo,vilos,plural,1,"— Pubescens.  Folha cuberta de certos villos á maneira de buço. Plantago media. (VANDELLI, 1788, Diccionario dos Termos Technicos de Historia Natural, p. 214)",VANDELLI,1788,Diccionario dos Termos Technicos de Historia Natural,214,diciovandelli
Folha,folha,folha,,1,"— Tesselatum. Folha pintada de malhas quadradas. (VANDELLI, 1788, Diccionario dos Termos Technicos de Historia Natural, p. 215)",VANDELLI,1788,Diccionario dos Termos Technicos de Historia Natural,215,diciovandelli
folhas,folha,folha,plural,1,"40. As  folhas consideradas pelos seus
              angulos. (VANDELLI, 1788, Diccionario dos Termos Technicos de Historia Natural, p. 215)",VANDELLI,1788,Diccionario dos Termos Technicos de Historia Natural,215,diciovandelli
folha,folha,folha,,1,"c.) Rotundatum, sive rotundum. Sendo a folha privada de angulos. Lactuca
              sativa. (VANDELLI, 1788, Diccionario dos Termos Technicos de Historia Natural, p. 215)",VANDELLI,1788,Diccionario dos Termos Technicos de Historia Natural,215,diciovandelli
folha,folha,folha,,1,"— Lanceolatum fig. 6. Sendo a  folha comprida, adelgaçada de huma, e
              outra parte para as suas extremidades. Plantago lanceolata. (VANDELLI, 1788, Diccionario dos Termos Technicos de Historia Natural, p. 215)",VANDELLI,1788,Diccionario dos Termos Technicos de Historia Natural,215,diciovandelli
Folha,folha,folha,,1,"— Subulatum. fig. 8. Folha linear inferiormente, que se
              vai adelgaçando para a ponta pouco, e pouco. Antirrhinum laucum. (VANDELLI, 1788, Diccionario dos Termos Technicos de Historia Natural, p. 215)",VANDELLI,1788,Diccionario dos Termos Technicos de Historia Natural,215,diciovandelli
Folha,folha,folha,,1,"— Acerosum. fig. 105.  Folha linear de igual largura na
              parte inferior, aspera, persistente, que dura por todo o anno. Pinnus, Juniperus. (VANDELLI, 1788, Diccionario dos Termos Technicos de Historia Natural, p. 215)",VANDELLI,1788,Diccionario dos Termos Technicos de Historia Natural,215,diciovandelli
glandulas,glândula,glândulas,plural,1,"— Glandulosum. Achaõ-se algumas glandulas nas suas excavaçoens, que saõ feitas á maneira de serra. Salix
              persica. (VANDELLI, 1788, Diccionario dos Termos Technicos de Historia Natural, p. 215)",VANDELLI,1788,Diccionario dos Termos Technicos de Historia Natural,215,diciovandelli
folha,folha,folha,,1,"ANGULI. Saõ partes elevadas da folha; Sinus he huma excavaçaõ na margem
              da folha. (VANDELLI, 1788, Diccionario dos Termos Technicos de Historia Natural, p. 215)",VANDELLI,1788,Diccionario dos Termos Technicos de Historia Natural,215,diciovandelli
folha,folha,folha,,1,"ANGULI. Saõ partes elevadas da folha; Sinus he huma excavaçaõ na margem
              da folha. (VANDELLI, 1788, Diccionario dos Termos Technicos de Historia Natural, p. 215)",VANDELLI,1788,Diccionario dos Termos Technicos de Historia Natural,215,diciovandelli
folha,folha,folha,,1,"— Integrum s. indivisum. Naõ se dividindo a folha, nem constando de
              angulos, ou excavaçoens algumas. (VANDELLI, 1788, Diccionario dos Termos Technicos de Historia Natural, p. 215)",VANDELLI,1788,Diccionario dos Termos Technicos de Historia Natural,215,diciovandelli
folha,folha,folha,,1,"— Deltoideum, fig. 58. Por alguma semelhança; que tem com a letra grega Delta. A
                folha he  romboidal, e os dous angulos lateraes menos se
              afastaõ da base da folha. Populus nigra. (VANDELLI, 1788, Diccionario dos Termos Technicos de Historia Natural, p. 216)",VANDELLI,1788,Diccionario dos Termos Technicos de Historia Natural,216,diciovandelli
romboidal,romboidal,romboidal,,1,"— Deltoideum, fig. 58. Por alguma semelhança; que tem com a letra grega Delta. A
                folha he  romboidal, e os dous angulos lateraes menos se
              afastaõ da base da folha. Populus nigra. (VANDELLI, 1788, Diccionario dos Termos Technicos de Historia Natural, p. 216)",VANDELLI,1788,Diccionario dos Termos Technicos de Historia Natural,216,diciovandelli
folha,folha,folha,,1,"— Deltoideum, fig. 58. Por alguma semelhança; que tem com a letra grega Delta. A
                folha he  romboidal, e os dous angulos lateraes menos se
              afastaõ da base da folha. Populus nigra. (VANDELLI, 1788, Diccionario dos Termos Technicos de Historia Natural, p. 216)",VANDELLI,1788,Diccionario dos Termos Technicos de Historia Natural,216,diciovandelli
folha,folha,folha,,1,"— Rhombeum. Os quatro lados da folha saõ parallelos, e iguaes.
              Chenopodium vulvaria. (VANDELLI, 1788, Diccionario dos Termos Technicos de Historia Natural, p. 216)",VANDELLI,1788,Diccionario dos Termos Technicos de Historia Natural,216,diciovandelli
folha,folha,folha,,1,"— Trapeziforme. Os lados da  folha nem saõ iguaes, nem parallelos. (VANDELLI, 1788, Diccionario dos Termos Technicos de Historia Natural, p. 216)",VANDELLI,1788,Diccionario dos Termos Technicos de Historia Natural,216,diciovandelli
folha,folha,folha,,1,"a.) Cordatum fig. 10. He huma folha oval (38); excavada na sua base,
              destituida de angulos posteriores. Veronica teucrium. (VANDELLI, 1788, Diccionario dos Termos Technicos de Historia Natural, p. 216)",VANDELLI,1788,Diccionario dos Termos Technicos de Historia Natural,216,diciovandelli
peciolo,pecíolo,pecíolo,,1,"Obverse-cordatum. Quando o cume, ou apice da figura do coraçaõ está pegado ao peciolo. Trifolium arvense. (VANDELLI, 1788, Diccionario dos Termos Technicos de Historia Natural, p. 216)",VANDELLI,1788,Diccionario dos Termos Technicos de Historia Natural,216,diciovandelli
Folha,folha,folha,,1,"— Reniforme fig. 9 Folha quasi redonda (38); excavada na
              sua base, e destituida de angulos posteriores. Campanula rotundifolia. (VANDELLI, 1788, Diccionario dos Termos Technicos de Historia Natural, p. 216)",VANDELLI,1788,Diccionario dos Termos Technicos de Historia Natural,216,diciovandelli
Folha,folha,folha,,1,"— Lunatum, lunulatum, fig. 11. Folha quasi redonda (38),
              excavada na base; porem com angulos posteriores encurvados. Sagittaria indica. (VANDELLI, 1788, Diccionario dos Termos Technicos de Historia Natural, p. 216)",VANDELLI,1788,Diccionario dos Termos Technicos de Historia Natural,216,diciovandelli
folha,folha,folha,,1,"— Sagittatum. fig. 13. He  folha triangular (41); excavada na sua base,
              com angulos posteriores. Rumex acetosa. Convolvus arvensis. (VANDELLI, 1788, Diccionario dos Termos Technicos de Historia Natural, p. 216)",VANDELLI,1788,Diccionario dos Termos Technicos de Historia Natural,216,diciovandelli
folha,folha,folha,,1,"— Cordato-ovatum-ovale. A  folha partecipa da figura de coraçaõ com a
              figura oval. (VANDELLI, 1788, Diccionario dos Termos Technicos de Historia Natural, p. 216)",VANDELLI,1788,Diccionario dos Termos Technicos de Historia Natural,216,diciovandelli
folha,folha,folha,,1,"— Hastatum. fig. 15.  folha triangular (41) com base, cujos lados saõ excavados com angulos estendidos, e revirados abaixo, como
              huma lança. Solanum dulcamara. (VANDELLI, 1788, Diccionario dos Termos Technicos de Historia Natural, p. 216)",VANDELLI,1788,Diccionario dos Termos Technicos de Historia Natural,216,diciovandelli
folha,folha,folha,,1,"— Runcinatum. Constando a folha de excavaçoens elevadas, horizontaes,
              convexas pela parte anterior, e transversas pela parte posteiror. Sisymbrium, Erysimum
              officinale. (VANDELLI, 1788, Diccionario dos Termos Technicos de Historia Natural, p. 217)",VANDELLI,1788,Diccionario dos Termos Technicos de Historia Natural,217,diciovandelli
folha,folha,folha,,1,"— Panduriforme. He huma folha
              oblonga (39); mais larga
              superiormente, com o apice, e a base elevada; o apice alguma cousa connivente, e inferiormente mais larga, e
              nos lados apertada. Ramex pulcher. (VANDELLI, 1788, Diccionario dos Termos Technicos de Historia Natural, p. 217)",VANDELLI,1788,Diccionario dos Termos Technicos de Historia Natural,217,diciovandelli
oblonga,oblongo,oblongo,feminino singular,1,"— Panduriforme. He huma folha
              oblonga (39); mais larga
              superiormente, com o apice, e a base elevada; o apice alguma cousa connivente, e inferiormente mais larga, e
              nos lados apertada. Ramex pulcher. (VANDELLI, 1788, Diccionario dos Termos Technicos de Historia Natural, p. 217)",VANDELLI,1788,Diccionario dos Termos Technicos de Historia Natural,217,diciovandelli
connivente,conivente,conivente,,1,"— Panduriforme. He huma folha
              oblonga (39); mais larga
              superiormente, com o apice, e a base elevada; o apice alguma cousa connivente, e inferiormente mais larga, e
              nos lados apertada. Ramex pulcher. (VANDELLI, 1788, Diccionario dos Termos Technicos de Historia Natural, p. 217)",VANDELLI,1788,Diccionario dos Termos Technicos de Historia Natural,217,diciovandelli
folha,folha,folha,,1,"43 b.) Fissum. As margens da folha se dividem rectamente com incisuras
              iguaes na largura, e pelo numero destas divizoens he que se diz bi, tri, quatuor,
              multifidum conforme as divizoens. Multifidum. Aesculus hippocastanum. Trisidum. Reseda
              lutea. (VANDELLI, 1788, Diccionario dos Termos Technicos de Historia Natural, p. 217)",VANDELLI,1788,Diccionario dos Termos Technicos de Historia Natural,217,diciovandelli
folha,folha,folha,,1,"— Bifidum. fig. 16. He a folha superiormente dividida em duas partes, ou
                lacinias, ficando as
              margens interiores rectas. (VANDELLI, 1788, Diccionario dos Termos Technicos de Historia Natural, p. 217)",VANDELLI,1788,Diccionario dos Termos Technicos de Historia Natural,217,diciovandelli
lacinias,lacínia,lacínias,plural,1,"— Bifidum. fig. 16. He a folha superiormente dividida em duas partes, ou
                lacinias, ficando as
              margens interiores rectas. (VANDELLI, 1788, Diccionario dos Termos Technicos de Historia Natural, p. 217)",VANDELLI,1788,Diccionario dos Termos Technicos de Historia Natural,217,diciovandelli
folha,folha,folha,,1,"— Lobatum. fig. 17. 19. A folha dividida para o meio em partes distantes
              com as margens convexas. Hedera helix. (VANDELLI, 1788, Diccionario dos Termos Technicos de Historia Natural, p. 217)",VANDELLI,1788,Diccionario dos Termos Technicos de Historia Natural,217,diciovandelli
Folha,folha,folha,,1,"— Lingulatum folium. Folha da mesma largura em todo o
              comprimento, e na parte debaixo convexa. (VANDELLI, 1788, Diccionario dos Termos Technicos de Historia Natural, p. 217)",VANDELLI,1788,Diccionario dos Termos Technicos de Historia Natural,217,diciovandelli
folha,folha,folha,,1,"— Partitum. fig. 28. As divisoens da folha chegaõ até á base da mesma.
              Dracocephalum. Austriacum, e pelo numero destas divizoens se diz 2- 3- 4- 5- partitum,
              Multipartitum. Ranunculus polyanthemos, Aquilegia vulgaris. (VANDELLI, 1788, Diccionario dos Termos Technicos de Historia Natural, p. 218)",VANDELLI,1788,Diccionario dos Termos Technicos de Historia Natural,218,diciovandelli
lacinias,lacínia,lacínias,plural,1,"— Divisum. Tendo profundas, e grandes lacinias, ou abas. Centaurea solstitia. (VANDELLI, 1788, Diccionario dos Termos Technicos de Historia Natural, p. 218)",VANDELLI,1788,Diccionario dos Termos Technicos de Historia Natural,218,diciovandelli
folha,folha,folha,,1,"— Obsolete-lobatum. As excavaçoens da folha apenas apparecem. (VANDELLI, 1788, Diccionario dos Termos Technicos de Historia Natural, p. 218)",VANDELLI,1788,Diccionario dos Termos Technicos de Historia Natural,218,diciovandelli
folha,folha,folha,,1,"— Palmatum, fig. 22. Dividindo-se a folha em muitas partes quasi iguaes,
              pelo seu comprimento, mas em hum só corpo junto á base da mesma  folha;
              isto he fazendo a  folha varias excavaçoens, que descem abaixo do meio da
              mesma folha. Vitis vinifera. Ranunculus sceleratus. (VANDELLI, 1788, Diccionario dos Termos Technicos de Historia Natural, p. 218)",VANDELLI,1788,Diccionario dos Termos Technicos de Historia Natural,218,diciovandelli
